pair_type,model,domain,task_id,task_cluster,task_family,repeat_a,repeat_b,both_success,same_reward,same_final_state,first_divergence_index,normalized_first_divergence,first_divergent_tool_a,first_divergent_tool_b,first_divergent_argument_a,first_divergent_argument_b,first_divergent_stage_a,first_divergent_stage_b,stage_pair,before_first_write,before_confirmation,after_write,timing_bucket,reconverged,reconvergence_location,divergence_persistence,downstream_differing_actions
C1_C1,gemma4_31b,airline,32,airline:32,compound,2,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,32,airline:32,compound,2,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,32,airline:32,compound,3,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,airline,33,airline:33,compound,0,0,False,True,False,4.0,0.3333333333333333,update_reservation_flights,calculate,"{""cabin"":""economy"",""flights"":[{""date"":""2024-05-19"",""destination"":""SFO"",""flight_number"":""HAT072"",""origin"":""IAH""},{""date"":""2024-05-23"",""destination"":""IAH"",""flight_number"":""HAT278"",""origin"":""SFO""}],""payment_id"":""gift_card_6941833"",""reservation_id"":""HXDUBJ""}","{""expression"":""130 + 174""}",write_mutation,communication_only,write_mutation -> communication_only,False,,False,middle,False,,1.0,7
C2_C1,gemma4_31b,airline,33,airline:33,compound,1,1,False,True,False,7.0,0.5,get_reservation_details,get_user_details,"{""reservation_id"":""HXDUBJ""}","{""user_id"":""yara_garcia_1905""}",recovery_retry,recovery_retry,recovery_retry -> recovery_retry,False,,True,middle,True,0.5714285714285714,0.0714285714285714,5
C2_C1,gemma4_31b,airline,33,airline:33,compound,2,2,False,True,False,4.0,0.36363636363636365,update_reservation_flights,calculate,"{""cabin"":""economy"",""flights"":[{""date"":""2024-05-19"",""destination"":""SFO"",""flight_number"":""HAT072"",""origin"":""IAH""},{""date"":""2024-05-23"",""destination"":""IAH"",""flight_number"":""HAT278"",""origin"":""SFO""}],""payment_id"":""gift_card_6941833"",""reservation_id"":""HXDUBJ""}","{""expression"":""130 + 174""}",write_mutation,communication_only,write_mutation -> communication_only,False,,False,middle,False,,1.0,6
C2_C1,gemma4_31b,airline,33,airline:33,compound,3,3,False,True,False,4.0,0.36363636363636365,update_reservation_flights,calculate,"{""cabin"":""economy"",""flights"":[{""date"":""2024-05-19"",""destination"":""SFO"",""flight_number"":""HAT072"",""origin"":""IAH""},{""date"":""2024-05-23"",""destination"":""IAH"",""flight_number"":""HAT278"",""origin"":""SFO""}],""payment_id"":""gift_card_6941833"",""reservation_id"":""HXDUBJ""}","{""expression"":""130 + 174""}",write_mutation,communication_only,write_mutation -> communication_only,False,,False,middle,False,,1.0,6
C2_C1,gemma4_31b,airline,33,airline:33,compound,4,4,False,True,False,4.0,0.36363636363636365,update_reservation_flights,calculate,"{""cabin"":""economy"",""flights"":[{""date"":""2024-05-19"",""destination"":""SFO"",""flight_number"":""HAT072"",""origin"":""IAH""},{""date"":""2024-05-23"",""destination"":""IAH"",""flight_number"":""HAT278"",""origin"":""SFO""}],""payment_id"":""gift_card_6941833"",""reservation_id"":""HXDUBJ""}","{""expression"":""130 + 174""}",write_mutation,communication_only,write_mutation -> communication_only,False,,False,middle,False,,1.0,6
C1_C1,gemma4_31b,airline,33,airline:33,compound,0,1,False,True,True,7.0,0.5384615384615384,get_reservation_details,get_user_details,"{""reservation_id"":""HXDUBJ""}","{""user_id"":""yara_garcia_1905""}",recovery_retry,recovery_retry,recovery_retry -> recovery_retry,False,,True,middle,True,0.6153846153846154,0.07692307692307698,3
C1_C1,gemma4_31b,airline,33,airline:33,compound,0,2,False,True,True,7.0,0.5833333333333334,get_reservation_details,get_user_details,"{""reservation_id"":""HXDUBJ""}","{""user_id"":""yara_garcia_1905""}",recovery_retry,recovery_retry,recovery_retry -> recovery_retry,False,,True,middle,True,0.6666666666666666,0.08333333333333326,3
C1_C1,gemma4_31b,airline,33,airline:33,compound,0,3,False,True,True,7.0,0.5833333333333334,get_reservation_details,get_user_details,"{""reservation_id"":""HXDUBJ""}","{""user_id"":""yara_garcia_1905""}",recovery_retry,recovery_retry,recovery_retry -> recovery_retry,False,,True,middle,True,0.6666666666666666,0.08333333333333326,3
C1_C1,gemma4_31b,airline,33,airline:33,compound,0,4,False,True,True,7.0,0.5833333333333334,get_reservation_details,get_user_details,"{""reservation_id"":""HXDUBJ""}","{""user_id"":""yara_garcia_1905""}",recovery_retry,recovery_retry,recovery_retry -> recovery_retry,False,,True,middle,True,0.6666666666666666,0.08333333333333326,3
C1_C1,gemma4_31b,airline,33,airline:33,compound,1,2,False,True,True,8.0,0.6153846153846154,search_direct_flight,calculate,"{""date"":""2024-05-19"",""destination"":""SFO"",""origin"":""IAH""}","{""expression"":""282 + 257""}",recovery_retry,post_write_verification,recovery_retry -> post_write_verification,False,,True,middle,True,0.6923076923076923,0.07692307692307687,2
C1_C1,gemma4_31b,airline,33,airline:33,compound,1,3,False,True,True,8.0,0.6153846153846154,search_direct_flight,calculate,"{""date"":""2024-05-19"",""destination"":""SFO"",""origin"":""IAH""}","{""expression"":""282 + 257""}",recovery_retry,post_write_verification,recovery_retry -> post_write_verification,False,,True,middle,True,0.6923076923076923,0.07692307692307687,2
C1_C1,gemma4_31b,airline,33,airline:33,compound,1,4,False,True,True,8.0,0.6153846153846154,search_direct_flight,calculate,"{""date"":""2024-05-19"",""destination"":""SFO"",""origin"":""IAH""}","{""expression"":""282 + 257""}",recovery_retry,post_write_verification,recovery_retry -> post_write_verification,False,,True,middle,True,0.6923076923076923,0.07692307692307687,2
C1_C1,gemma4_31b,airline,33,airline:33,compound,2,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,False,,True,late,False,,0.0,0
C1_C1,gemma4_31b,airline,33,airline:33,compound,2,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,False,,True,late,False,,0.0,0
C1_C1,gemma4_31b,airline,33,airline:33,compound,3,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,False,,True,late,False,,0.0,0
C2_C1,gemma4_31b,airline,37,airline:37,single,0,0,False,True,True,4.0,0.5714285714285714,search_direct_flight,<END>,"{""date"":""2024-05-22"",""destination"":""ATL"",""origin"":""JFK""}",<END>,retrieval_search,<END>,retrieval_search -> <END>,True,,False,middle,False,,1.0,3
C2_C1,gemma4_31b,airline,37,airline:37,single,1,1,False,True,True,4.0,0.5714285714285714,search_direct_flight,<END>,"{""date"":""2024-05-22"",""destination"":""ATL"",""origin"":""JFK""}",<END>,retrieval_search,<END>,retrieval_search -> <END>,True,,False,middle,False,,1.0,3
C2_C1,gemma4_31b,airline,37,airline:37,single,2,2,False,True,True,4.0,0.5714285714285714,search_direct_flight,<END>,"{""date"":""2024-05-22"",""destination"":""ATL"",""origin"":""JFK""}",<END>,retrieval_search,<END>,retrieval_search -> <END>,True,,False,middle,False,,1.0,3
C2_C1,gemma4_31b,airline,37,airline:37,single,3,3,False,True,True,4.0,0.5714285714285714,search_direct_flight,<END>,"{""date"":""2024-05-22"",""destination"":""ATL"",""origin"":""JFK""}",<END>,retrieval_search,<END>,retrieval_search -> <END>,True,,False,middle,False,,1.0,3
C2_C1,gemma4_31b,airline,37,airline:37,single,4,4,False,True,True,4.0,0.5714285714285714,search_direct_flight,<END>,"{""date"":""2024-05-22"",""destination"":""ATL"",""origin"":""JFK""}",<END>,retrieval_search,<END>,retrieval_search -> <END>,True,,False,middle,False,,1.0,3
C1_C1,gemma4_31b,airline,37,airline:37,single,0,1,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,37,airline:37,single,0,2,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,37,airline:37,single,0,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,37,airline:37,single,0,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,37,airline:37,single,1,2,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,37,airline:37,single,1,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,37,airline:37,single,1,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,37,airline:37,single,2,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,37,airline:37,single,2,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,37,airline:37,single,3,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,airline,39,airline:39,compound,0,0,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,airline,39,airline:39,compound,1,1,False,True,False,8.0,0.8,cancel_reservation,<END>,"{""reservation_id"":""8C8K4E""}",<END>,write_mutation,<END>,write_mutation -> <END>,False,,False,late,False,,1.0,2
C2_C1,gemma4_31b,airline,39,airline:39,compound,2,2,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,airline,39,airline:39,compound,3,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,airline,39,airline:39,compound,4,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,39,airline:39,compound,0,1,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,39,airline:39,compound,0,2,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,39,airline:39,compound,0,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,39,airline:39,compound,0,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,39,airline:39,compound,1,2,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,39,airline:39,compound,1,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,39,airline:39,compound,1,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,39,airline:39,compound,2,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,39,airline:39,compound,2,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,39,airline:39,compound,3,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,airline,4,airline:4,read,0,0,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,airline,4,airline:4,read,1,1,True,True,True,2.0,0.25,<END>,get_reservation_details,<END>,"{""reservation_id"":""NM1VX1""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,early,False,,1.0,6
C2_C1,gemma4_31b,airline,4,airline:4,read,2,2,True,True,True,2.0,0.25,<END>,get_reservation_details,<END>,"{""reservation_id"":""NM1VX1""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,early,False,,1.0,6
C2_C1,gemma4_31b,airline,4,airline:4,read,3,3,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,airline,4,airline:4,read,4,4,True,True,True,2.0,0.25,<END>,get_reservation_details,<END>,"{""reservation_id"":""NM1VX1""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,early,False,,1.0,6
C1_C1,gemma4_31b,airline,4,airline:4,read,0,1,True,True,True,2.0,0.25,<END>,get_reservation_details,<END>,"{""reservation_id"":""NM1VX1""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,early,False,,1.0,6
C1_C1,gemma4_31b,airline,4,airline:4,read,0,2,True,True,True,2.0,0.25,<END>,get_reservation_details,<END>,"{""reservation_id"":""NM1VX1""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,early,False,,1.0,6
C1_C1,gemma4_31b,airline,4,airline:4,read,0,3,True,True,True,2.0,0.25,<END>,get_reservation_details,<END>,"{""reservation_id"":""NM1VX1""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,early,False,,1.0,6
C1_C1,gemma4_31b,airline,4,airline:4,read,0,4,True,True,True,2.0,0.25,<END>,get_reservation_details,<END>,"{""reservation_id"":""NM1VX1""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,early,False,,1.0,6
C1_C1,gemma4_31b,airline,4,airline:4,read,1,2,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,4,airline:4,read,1,3,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,4,airline:4,read,1,4,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,4,airline:4,read,2,3,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,4,airline:4,read,2,4,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,4,airline:4,read,3,4,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,airline,41,airline:41,read,0,0,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,airline,41,airline:41,read,1,1,True,True,True,8.0,0.8888888888888888,transfer_to_human_agents,<END>,"{""summary"":""User amelia_davis_8890 wants to cancel reservation UDMOP1 (basic economy) to give up their seat for someone else. The reservation is not eligible for cancellation under the current policy (booked > 24h ago, no insurance, not a business flight, not cancelled by airline). User is a silver member.""}",<END>,communication_only,<END>,communication_only -> <END>,True,,False,late,False,,1.0,1
C2_C1,gemma4_31b,airline,41,airline:41,read,2,2,True,True,True,8.0,0.8888888888888888,transfer_to_human_agents,<END>,"{""summary"":""User amelia_davis_8890 wants to cancel reservation UDMOP1 (basic economy) to give up their seat. The reservation is not eligible for cancellation under the current policy (booked > 24h ago, no insurance, not a business flight, not cancelled by airline). User is a silver member.""}",<END>,communication_only,<END>,communication_only -> <END>,True,,False,late,False,,1.0,1
C2_C1,gemma4_31b,airline,41,airline:41,read,3,3,True,True,True,8.0,0.8888888888888888,transfer_to_human_agents,<END>,"{""summary"":""User amelia_davis_8890 wants to cancel reservation UDMOP1 (basic economy) to give up their seat. The reservation is not eligible for cancellation under the current policy (booked > 24h ago, no insurance, not a business flight, not cancelled by airline). User is a silver member.""}",<END>,communication_only,<END>,communication_only -> <END>,True,,False,late,False,,1.0,1
C2_C1,gemma4_31b,airline,41,airline:41,read,4,4,True,True,True,8.0,0.8888888888888888,transfer_to_human_agents,<END>,"{""summary"":""User amelia_davis_8890 wants to cancel reservation UDMOP1 (basic economy, no insurance, booked > 24h ago) to give up their seat for someone else. The request does not meet the automated cancellation criteria.""}",<END>,communication_only,<END>,communication_only -> <END>,True,,False,late,False,,1.0,1
C1_C1,gemma4_31b,airline,41,airline:41,read,0,1,True,True,True,8.0,0.8888888888888888,transfer_to_human_agents,<END>,"{""summary"":""User amelia_davis_8890 wants to cancel reservation UDMOP1 (basic economy) to give up their seat for someone else. The reservation does not meet the automated cancellation criteria (not within 24h, not airline cancelled, no insurance).""}",<END>,communication_only,<END>,communication_only -> <END>,True,,False,late,False,,1.0,1
C1_C1,gemma4_31b,airline,41,airline:41,read,0,2,True,True,True,8.0,0.8888888888888888,transfer_to_human_agents,<END>,"{""summary"":""User amelia_davis_8890 wants to cancel reservation UDMOP1 (basic economy) to give up their seat for someone else. The reservation does not meet the automated cancellation criteria (not within 24h, not airline cancelled, no insurance).""}",<END>,communication_only,<END>,communication_only -> <END>,True,,False,late,False,,1.0,1
C1_C1,gemma4_31b,airline,41,airline:41,read,0,3,True,True,True,8.0,0.8888888888888888,transfer_to_human_agents,<END>,"{""summary"":""User amelia_davis_8890 wants to cancel reservation UDMOP1 (basic economy) to give up their seat for someone else. The reservation does not meet the automated cancellation criteria (not within 24h, not airline cancelled, no insurance).""}",<END>,communication_only,<END>,communication_only -> <END>,True,,False,late,False,,1.0,1
C1_C1,gemma4_31b,airline,41,airline:41,read,0,4,True,True,True,8.0,0.8888888888888888,transfer_to_human_agents,<END>,"{""summary"":""User amelia_davis_8890 wants to cancel reservation UDMOP1 (basic economy) to give up their seat for someone else. The reservation does not meet the automated cancellation criteria (not within 24h, not airline cancelled, no insurance).""}",<END>,communication_only,<END>,communication_only -> <END>,True,,False,late,False,,1.0,1
C1_C1,gemma4_31b,airline,41,airline:41,read,1,2,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,41,airline:41,read,1,3,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,41,airline:41,read,1,4,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,41,airline:41,read,2,3,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,41,airline:41,read,2,4,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,gemma4_31b,airline,41,airline:41,read,3,4,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,gemma4_31b,airline,42,airline:42,compound,0,0,False,True,True,8.0,0.6666666666666666,get_reservation_details,<END>,"{""reservation_id"":""5BGGWZ""}",<END>,recovery_retry,<END>,recovery_retry -> <END>,True,,False,late,False,,1.0,4
C2_C1,gemma4_31b,airline,42,airline:42,compound,1,1,False,False,False,8.0,0.5714285714285714,<END>,get_reservation_details,<END>,"{""reservation_id"":""5BGGWZ""}",<END>,recovery_retry,<END> -> recovery_retry,True,,False,middle,False,,1.0,6
C2_C1,gemma4_31b,airline,42,airline:42,compound,2,2,False,True,True,10.0,0.8333333333333334,get_reservation_details,<END>,"{""reservation_id"":""PUNERT""}",<END>,recovery_retry,<END>,recovery_retry -> <END>,True,,False,late,False,,1.0,2
